timestamp,price
2023-10-09 02:15:12.575049,439126.22
2023-10-09 02:15:13.597212,439126.22
2023-10-09 02:15:14.626518,439176.61
2023-10-09 02:15:15.646445,439250.95
2023-10-09 02:15:16.684000,439250.95
2023-10-09 02:15:17.829227,439247.27
2023-10-09 02:15:18.878032,439247.27
2023-10-09 02:15:20.040673,439202.31
2023-10-09 02:15:21.090579,439202.31
2023-10-09 02:15:22.226675,439202.31
2023-10-09 02:15:23.467552,439252.3
2023-10-09 02:15:24.495156,439252.3
2023-10-09 02:15:25.572775,439354.45
2023-10-09 02:15:26.614799,439354.45
2023-10-09 02:15:27.752568,439307.98
2023-10-09 02:15:28.790247,439307.98
2023-10-09 02:15:29.837849,439362.53
2023-10-09 02:15:30.887533,439362.53
2023-10-09 02:15:31.971425,439353.78
2023-10-09 02:15:33.021376,439372.92
2023-10-09 02:15:34.120195,439308.81
2023-10-09 02:15:35.231623,439308.81
2023-10-09 02:15:36.278195,439309.84
2023-10-09 02:15:37.305212,439317.16
2023-10-09 02:15:38.617706,439317.16
2023-10-09 02:15:39.638361,439363.02
2023-10-09 02:15:40.665811,439413.09
2023-10-09 02:15:41.751462,439416.55
2023-10-09 02:15:42.801200,439416.55
2023-10-09 02:15:43.826403,439321.11
2023-10-09 02:15:44.850130,439321.11
2023-10-09 02:15:45.947284,439292.4
2023-10-09 02:15:46.975676,439292.4
2023-10-09 02:15:48.091215,439296.91
2023-10-09 02:15:49.138173,439292.1
2023-10-09 02:15:50.169215,439311.9
2023-10-09 02:15:51.204176,439311.9
2023-10-09 02:15:52.244304,439320.48
2023-10-09 02:15:53.288131,439320.48
2023-10-09 02:15:54.406985,439304.44
2023-10-09 02:15:55.448418,439304.44
2023-10-09 02:15:56.473447,439364.49
2023-10-09 02:15:57.543892,439364.49
2023-10-09 02:15:58.566600,439358.98
2023-10-09 02:15:59.616172,439358.98
2023-10-09 02:16:00.694816,439261.03
2023-10-09 02:16:01.728898,439247.88
2023-10-09 02:16:02.835945,439247.88
2023-10-09 02:16:03.923618,439227.62
2023-10-09 02:16:05.063082,439205.03
2023-10-09 02:16:06.092853,439215.5
2023-10-09 02:16:07.122223,439215.5
2023-10-09 02:16:08.184603,439318.67
2023-10-09 02:16:09.229918,439305.86
2023-10-09 02:16:10.268959,439305.86
2023-10-09 02:16:11.377509,439428.41
2023-10-09 02:16:12.428225,439428.41
2023-10-09 02:16:13.516501,439390.36
2023-10-09 02:16:14.564899,439390.36
2023-10-09 02:16:15.754185,439309.87
2023-10-09 02:16:17.104721,439270.11
2023-10-09 02:16:18.142335,439276.59
2023-10-09 02:16:19.301928,439271.84
2023-10-09 02:16:20.350838,439271.84
2023-10-09 02:16:21.432945,439271.0
2023-10-09 02:16:22.454478,439357.3
2023-10-09 02:16:23.751353,439375.31
2023-10-09 02:16:24.805154,439375.31
2023-10-09 02:16:25.825914,439404.8
2023-10-09 02:16:27.027532,439410.88
2023-10-09 02:16:28.103395,439385.82
2023-10-09 02:16:29.143485,439391.84
2023-10-09 02:16:30.167972,439391.84
2023-10-09 02:16:31.306520,439395.99
2023-10-09 02:16:32.356632,439467.9
2023-10-09 02:16:33.481706,439498.23
2023-10-09 02:16:34.531621,439498.23
2023-10-09 02:16:35.597025,439417.7
2023-10-09 02:16:36.641081,439417.7
2023-10-09 02:16:37.683631,439459.0
2023-10-09 02:16:38.787777,439460.34
2023-10-09 02:16:40.151483,439379.82
2023-10-09 02:16:43.146343,439221.39
2023-10-09 02:16:44.197686,439116.18
2023-10-09 02:16:45.407226,439104.38
2023-10-09 02:16:46.421721,439105.21
2023-10-09 02:16:47.533331,439113.27
2023-10-09 02:16:48.583047,439113.27
2023-10-09 02:16:49.633826,439132.6
2023-10-09 02:16:50.678097,439132.6
2023-10-09 02:16:51.869700,439106.3
2023-10-09 02:16:52.893118,439106.3
2023-10-09 02:16:53.958054,438995.83
2023-10-09 02:16:55.049935,439021.22
2023-10-09 02:16:56.073332,438957.32
2023-10-09 02:16:57.098292,438957.32
2023-10-09 02:16:58.143087,439011.43
2023-10-09 02:16:59.163750,439009.86
2023-10-09 02:17:00.206129,439009.86
2023-10-09 02:17:01.243163,439088.72
2023-10-09 02:17:02.281277,439088.72
2023-10-09 02:17:03.329609,439072.62
2023-10-09 02:17:04.508155,439131.04
2023-10-09 02:17:05.533329,439147.84
2023-10-09 02:17:06.560754,439147.84
2023-10-09 02:17:07.624301,439123.71
2023-10-09 02:17:08.762718,439134.0
2023-10-09 02:17:09.860867,439117.59
2023-10-09 02:17:10.984094,439186.34
2023-10-09 02:17:12.001538,439186.34
2023-10-09 02:17:13.047003,439205.81
2023-10-09 02:17:14.068718,439224.71
2023-10-09 02:17:15.092949,439243.16
2023-10-09 02:17:16.122992,439243.16
2023-10-09 02:17:17.338228,439241.04
2023-10-09 02:17:18.380971,439241.04
2023-10-09 02:17:19.429157,439150.63
2023-10-09 02:17:20.608670,439150.63
2023-10-09 02:17:21.747886,439110.98
2023-10-09 02:17:22.877374,439088.06
2023-10-09 02:17:23.945859,439088.06
2023-10-09 02:17:24.961025,439088.06
2023-10-09 02:17:25.982939,439090.93
2023-10-09 02:17:27.113686,439119.05
2023-10-09 02:17:28.147853,439119.05
2023-10-09 02:17:29.293852,439177.22
2023-10-09 02:17:30.539868,439177.22
2023-10-09 02:17:31.560223,439181.59
2023-10-09 02:17:32.593466,439179.35
2023-10-09 02:17:33.640535,439179.35
2023-10-09 02:17:34.790021,439148.99
2023-10-09 02:17:35.836987,439134.86
2023-10-09 02:17:36.960958,439129.83
2023-10-09 02:17:37.985883,439129.83
2023-10-09 02:17:39.004722,439129.83
2023-10-09 02:17:40.105373,439161.22
2023-10-09 02:17:41.144857,439128.38
2023-10-09 02:17:42.171908,439128.38
2023-10-09 02:17:43.261580,439186.68
2023-10-09 02:17:44.301078,439186.68
2023-10-09 02:17:45.344053,439170.46
2023-10-09 02:17:46.510781,439122.52
2023-10-09 02:17:47.540359,439117.04
2023-10-09 02:17:48.571382,439117.04
2023-10-09 02:17:49.590808,439112.61
2023-10-09 02:17:50.602315,439112.61
2023-10-09 02:17:51.621096,439113.87
2023-10-09 02:17:52.645864,439143.68
2023-10-09 02:17:53.675870,439019.17
2023-10-09 02:17:54.704307,439019.17
2023-10-09 02:17:55.740706,438983.58
2023-10-09 02:17:56.892993,438960.46
2023-10-09 02:17:57.934340,438986.37
2023-10-09 02:17:59.041362,438950.1
2023-10-09 02:18:00.090875,438950.1
2023-10-09 02:18:01.137501,438975.19
2023-10-09 02:18:02.617170,438989.46
2023-10-09 02:18:03.646622,439006.2
2023-10-09 02:18:04.689143,439006.2
2023-10-09 02:18:05.751864,439182.11
2023-10-09 02:18:06.786483,439182.11
2023-10-09 02:18:07.816127,439252.82
2023-10-09 02:18:08.895938,439252.82
2023-10-09 02:18:09.924431,439253.85
2023-10-09 02:18:10.975980,439290.83
2023-10-09 02:18:12.098186,439243.63
2023-10-09 02:18:13.122998,439243.63
2023-10-09 02:18:14.174688,439235.67
2023-10-09 02:18:15.241359,439284.19
2023-10-09 02:18:16.284447,439284.19
2023-10-09 02:18:17.444610,439306.81
2023-10-09 02:18:18.492961,439306.81
2023-10-09 02:18:19.526983,439303.38
2023-10-09 02:18:20.552212,439300.96
2023-10-09 02:18:21.663243,439298.68
2023-10-09 02:18:22.704877,439298.68
2023-10-09 02:18:23.851791,439268.4
2023-10-09 02:18:24.889556,439268.4
2023-10-09 02:18:25.910670,439229.85
2023-10-09 02:18:27.015502,439150.8
2023-10-09 02:18:28.034751,439150.8
2023-10-09 02:18:29.087578,439189.45
2023-10-09 02:18:30.120551,439114.49
2023-10-09 02:18:31.208766,439038.7
2023-10-09 02:18:32.226028,439038.7
2023-10-09 02:18:33.357603,439031.36
2023-10-09 02:18:34.662832,439031.36
2023-10-09 02:18:35.701080,438998.37
2023-10-09 02:18:36.822574,439066.74
2023-10-09 02:18:37.846761,439137.26
2023-10-09 02:18:39.105364,439148.73
2023-10-09 02:18:40.132686,439148.73
2023-10-09 02:18:41.177737,439132.84
2023-10-09 02:18:42.212778,439080.85
2023-10-09 02:18:43.236949,439072.3
2023-10-09 02:18:44.337367,439095.04
2023-10-09 02:18:45.450504,439050.69
2023-10-09 02:18:46.490254,439050.69
2023-10-09 02:18:47.511017,439029.9
2023-10-09 02:18:48.539257,439048.3
2023-10-09 02:18:49.558509,439056.0
2023-10-09 02:18:50.638026,439056.0
2023-10-09 02:18:51.657280,439100.69
2023-10-09 02:18:52.696045,439041.66
2023-10-09 02:18:53.741784,439094.42
2023-10-09 02:18:54.882393,439146.83
2023-10-09 02:18:55.924884,439146.83
2023-10-09 02:18:57.057076,439196.98
2023-10-09 02:18:58.103730,439211.25
2023-10-09 02:18:59.126575,439174.53
2023-10-09 02:19:00.318181,439221.36
2023-10-09 02:19:01.363251,439340.66
2023-10-09 02:19:02.387024,439340.66
2023-10-09 02:19:03.442451,439445.64
2023-10-09 02:19:04.479185,439400.92
2023-10-09 02:19:05.531109,439487.32
2023-10-09 02:19:06.605551,439487.32
2023-10-09 02:19:07.634396,439531.47
2023-10-09 02:19:08.675027,439520.54
2023-10-09 02:19:09.745027,439617.51
2023-10-09 02:19:10.779988,439617.51
2023-10-09 02:19:11.811321,439548.26
2023-10-09 02:19:13.019370,439530.76
2023-10-09 02:19:14.048027,439477.78
2023-10-09 02:19:15.074382,439481.59
2023-10-09 02:19:16.316038,439528.88
2023-10-09 02:19:17.452626,439529.94
2023-10-09 02:19:18.500841,439529.94
2023-10-09 02:19:19.564930,439530.47
2023-10-09 02:19:20.616812,439530.47
2023-10-09 02:19:21.674528,439516.25
2023-10-09 02:19:22.862554,439518.45
2023-10-09 02:19:23.885616,439518.45
2023-10-09 02:19:24.909402,439518.45
2023-10-09 02:19:25.931964,439632.45
2023-10-09 02:19:26.980149,439598.65
2023-10-09 02:19:28.000764,439598.65
2023-10-09 02:19:29.108694,439579.34
2023-10-09 02:19:30.147450,439596.25
2023-10-09 02:19:31.189478,439576.05
2023-10-09 02:19:32.278796,439576.05
2023-10-09 02:19:33.344493,439559.41
2023-10-09 02:19:34.392735,439559.41
2023-10-09 02:19:35.510399,439547.55
2023-10-09 02:19:36.549973,439547.55
2023-10-09 02:19:37.621711,439542.01
2023-10-09 02:19:38.668666,439542.01
2023-10-09 02:19:39.706380,439498.13
2023-10-09 02:19:40.945026,439472.53
2023-10-09 02:19:42.409269,439413.34
2023-10-09 02:19:43.500142,439453.36
2023-10-09 02:19:44.549388,439453.36
2023-10-09 02:19:45.708151,439409.18
2023-10-09 02:19:46.730598,439409.18
2023-10-09 02:19:47.767805,439400.34
2023-10-09 02:19:48.901025,439346.86
2023-10-09 02:19:49.946001,439345.54
2023-10-09 02:19:50.971003,439368.07
2023-10-09 02:19:52.312255,439392.14
2023-10-09 02:19:53.466182,439404.63
2023-10-09 02:19:54.493752,439404.63
2023-10-09 02:19:55.515433,439381.72
2023-10-09 02:19:56.533427,439381.72
2023-10-09 02:19:57.581293,439453.31
2023-10-09 02:19:58.596843,439453.31
2023-10-09 02:19:59.625769,439487.24
2023-10-09 02:20:00.652992,439487.24
2023-10-09 02:20:04.093508,439396.33
2023-10-09 02:20:05.118609,439417.11
2023-10-09 02:20:06.157577,439449.19
2023-10-09 02:20:07.226333,439449.19
2023-10-09 02:20:08.325509,439403.48
2023-10-09 02:20:09.492323,439433.03
2023-10-09 02:20:10.584137,439433.03
2023-10-09 02:20:11.827203,439423.65
2023-10-09 02:20:13.020875,439435.58
2023-10-09 02:20:14.269932,439449.9
2023-10-09 02:20:15.439235,439454.74
2023-10-09 02:20:16.462410,439454.74
2023-10-09 02:20:17.482909,439469.89
2023-10-09 02:20:18.507570,439469.89
2023-10-09 02:20:19.568775,439405.24
2023-10-09 02:20:20.596627,439405.24
2023-10-09 02:20:21.619667,439409.93
2023-10-09 02:20:22.659959,439409.93
2023-10-09 02:20:23.779202,439438.01
2023-10-09 02:20:24.825335,439438.01
2023-10-09 02:20:25.874008,439470.52
2023-10-09 02:20:26.961795,439470.52
2023-10-09 02:20:27.982644,439373.13
2023-10-09 02:20:29.048501,439389.03
2023-10-09 02:20:30.325447,439373.43
2023-10-09 02:20:31.392958,439343.18
2023-10-09 02:20:32.412724,439343.18
2023-10-09 02:20:33.433059,439309.73
2023-10-09 02:20:34.503375,439364.94
2023-10-09 02:20:35.529137,439327.11
2023-10-09 02:20:36.553675,439327.11
2023-10-09 02:20:37.579888,439254.97
2023-10-09 02:20:38.611331,439254.97
2023-10-09 02:20:39.679675,439245.98
2023-10-09 02:20:40.717809,439245.98
2023-10-09 02:20:41.743028,439212.81
2023-10-09 02:20:42.787716,439212.81
2023-10-09 02:20:43.981287,439145.32
2023-10-09 02:20:45.113779,439059.9
2023-10-09 02:20:46.144153,439059.9
2023-10-09 02:20:47.175059,439110.21
2023-10-09 02:20:48.205383,439031.97
2023-10-09 02:20:49.306826,439034.77
2023-10-09 02:20:50.350567,439034.77
2023-10-09 02:20:51.437482,439037.93
2023-10-09 02:20:52.486289,439037.93
2023-10-09 02:20:53.609204,439069.31
2023-10-09 02:20:54.656956,439069.31
2023-10-09 02:20:55.922084,439012.43
2023-10-09 02:20:57.076413,438997.86
2023-10-09 02:20:58.095942,438997.86
2023-10-09 02:20:59.328935,438868.38
2023-10-09 02:21:00.364534,438868.38
2023-10-09 02:21:01.386038,438905.83
2023-10-09 02:21:02.431818,438905.83
2023-10-09 02:21:03.488184,438890.98
2023-10-09 02:21:04.537347,438890.98
2023-10-09 02:21:05.610613,438852.71
2023-10-09 02:21:06.659545,438852.71
2023-10-09 02:21:07.682004,438818.11
2023-10-09 02:21:08.732076,438818.11
2023-10-09 02:21:09.897913,438748.54
2023-10-09 02:21:10.995256,438868.34
2023-10-09 02:21:12.237609,438868.34
2023-10-09 02:21:13.289357,438906.08
2023-10-09 02:21:14.311888,438968.66
2023-10-09 02:21:15.379634,438926.68
2023-10-09 02:21:16.415526,438926.68
2023-10-09 02:21:17.465045,438926.68
2023-10-09 02:21:18.558006,438925.0
2023-10-09 02:21:19.651795,438921.6
2023-10-09 02:21:20.695690,438921.6
2023-10-09 02:21:21.860361,439007.28
2023-10-09 02:21:23.116328,438996.9
2023-10-09 02:21:24.139891,438996.9
2023-10-09 02:21:25.167430,438996.9
2023-10-09 02:21:26.192149,439154.69
2023-10-09 02:21:27.241318,439112.32
2023-10-09 02:21:28.398526,439112.32
2023-10-09 02:21:29.432170,439092.85
2023-10-09 02:21:30.465945,439064.12
2023-10-09 02:21:31.553210,439090.11
2023-10-09 02:21:32.596001,439090.11
2023-10-09 02:21:33.650345,439131.77
2023-10-09 02:21:35.447502,439193.74
2023-10-09 02:21:36.496990,439193.74
2023-10-09 02:21:37.548384,439193.74
2023-10-09 02:21:38.721883,439169.07
2023-10-09 02:21:39.823594,439204.15
2023-10-09 02:21:40.873408,439204.15
2023-10-09 02:21:41.961711,439204.15
2023-10-09 02:21:43.062517,439102.31
2023-10-09 02:21:44.089381,439094.16
2023-10-09 02:21:45.152900,439094.16
2023-10-09 02:21:46.196145,439160.39
2023-10-09 02:21:47.267653,439160.39
2023-10-09 02:21:48.428402,439047.13
2023-10-09 02:21:49.458680,439047.13
2023-10-09 02:21:50.518785,439091.52
2023-10-09 02:21:51.570340,439069.44
2023-10-09 02:21:52.612304,439069.44
2023-10-09 02:21:53.639132,439106.17
2023-10-09 02:21:54.721003,439106.17
2023-10-09 02:21:55.846069,439160.69
2023-10-09 02:21:56.869610,439160.69
2023-10-09 02:21:57.928711,439060.95
2023-10-09 02:21:59.186779,439073.77
2023-10-09 02:22:00.286385,439057.92
2023-10-09 02:22:01.306984,439088.36
2023-10-09 02:22:02.329896,439088.36
2023-10-09 02:22:03.518610,439098.14
2023-10-09 02:22:04.903648,439094.72
2023-10-09 02:22:05.962194,439121.58
2023-10-09 02:22:06.988322,439121.58
2023-10-09 02:22:08.061626,439186.53
2023-10-09 02:22:09.101283,439186.53
2023-10-09 02:22:10.481696,439179.62
2023-10-09 02:22:11.652899,439172.91
2023-10-09 02:22:12.695290,439172.91
2023-10-09 02:22:13.742870,439172.91
2023-10-09 02:22:14.772971,439253.67
2023-10-09 02:22:15.836238,439274.28
2023-10-09 02:22:16.851437,439274.28
2023-10-09 02:22:17.879661,439255.1
2023-10-09 02:22:18.914111,439255.1
2023-10-09 02:22:19.937862,439152.83
2023-10-09 02:22:21.164718,439201.14
2023-10-09 02:22:22.213076,439201.14
2023-10-09 02:22:23.309851,439278.28
2023-10-09 02:22:24.338544,439242.15
2023-10-09 02:22:25.378818,439242.15
2023-10-09 02:22:26.417926,439236.61
2023-10-09 02:22:27.566770,439244.48
2023-10-09 02:22:28.684630,439244.48
2023-10-09 02:22:29.887895,439246.9
2023-10-09 02:22:31.074079,439351.22
2023-10-09 02:22:32.098893,439331.8
2023-10-09 02:22:33.143561,439331.8
2023-10-09 02:22:34.198420,439257.31
2023-10-09 02:22:35.219123,439201.84
2023-10-09 02:22:36.269588,439202.82
2023-10-09 02:22:37.518887,439205.06
2023-10-09 02:22:38.666647,439194.11
2023-10-09 02:22:39.690609,439226.43
2023-10-09 02:22:40.759818,439226.43
2023-10-09 02:22:41.786560,439160.41
2023-10-09 02:22:42.810385,439160.41
2023-10-09 02:22:43.869799,439227.18
2023-10-09 02:22:44.906868,439242.86
2023-10-09 02:22:45.967269,439125.86
2023-10-09 02:22:47.023141,439095.18
2023-10-09 02:22:48.066752,439095.18
2023-10-09 02:22:49.250522,439161.69
2023-10-09 02:22:50.750100,439168.01
2023-10-09 02:22:51.774060,439229.84
2023-10-09 02:22:52.817217,439229.84
2023-10-09 02:22:53.907689,439152.22
2023-10-09 02:22:55.034242,439155.89
2023-10-09 02:22:56.084282,439155.89
2023-10-09 02:22:57.178848,439155.89
2023-10-09 02:22:58.327469,439111.97
2023-10-09 02:22:59.377832,438970.02
2023-10-09 02:23:00.737445,438970.02
2023-10-09 02:23:01.990955,438988.35
2023-10-09 02:23:03.179273,438995.02
2023-10-09 02:23:04.364982,438995.02
2023-10-09 02:23:05.426829,438955.37
2023-10-09 02:23:06.444435,438920.4
2023-10-09 02:23:07.593269,438947.18
2023-10-09 02:23:08.622062,438947.18
2023-10-09 02:23:09.648669,438947.18
2023-10-09 02:23:10.745810,439016.0
2023-10-09 02:23:11.763149,439035.88
2023-10-09 02:23:12.803919,439035.88
2023-10-09 02:23:14.107768,439043.87
2023-10-09 02:23:15.214481,439089.79
2023-10-09 02:23:16.295260,439042.93
2023-10-09 02:23:17.358649,439042.93
2023-10-09 02:23:18.464385,439083.16
2023-10-09 02:23:19.515708,439160.62
2023-10-09 02:23:20.720922,439160.62
2023-10-09 02:23:50.361607,439516.12
